Query link,,,,,,,,,,,,,
company_id,company_name,coderepo_qid,coderepo_name,coderepo_stack_name,coderepo_role_type,question_library_source,question_author_company_name,coderepo_task_qid,coderepo_task_name,coderepo_task_type_adj,usage_type,attempt_id,product_rating
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83742821,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83408240,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83236128,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83520425,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83625979,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83337745,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83588816,2
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83681309,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83190692,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83535297,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82860143,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83244492,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82830786,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83686291,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83714989,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83688329,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83582701,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83564089,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83497217,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83699417,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83309875,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83219214,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83578131,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83574365,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83516472,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83522318,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83761395,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83649658,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83723179,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83281263,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83666590,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82860348,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83700807,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83599636,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83308249,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82825412,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83570473,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83382505,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83718253,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82812171,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83508944,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83047475,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83620353,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715795,Feature: Discount Coupons Frontend,feature,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82952090,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83714315,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1777237,Code Review: Add to Wishlist,code_review,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83622597,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83713021,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229104,Feature: Draft Bookings,feature,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83623647,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83548015,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83634360,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83706270,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82898203,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83576489,2
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229102,Feature: OTP Payment Verification,feature,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83765724,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83664185,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1803619,Code Review: Apartment Ratings,code_review,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83604244,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82971286,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83715031,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82826032,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83747521,2
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83541831,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83664378,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83582154,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82693526,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83632483,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83511683,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83761547,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83279548,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83247204,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83578273,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83597477,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83719704,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83751564,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82754972,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82834711,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83560041,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83521761,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83309942,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83497262,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83743404,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83337637,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83257997,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83671404,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83509471,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83534664,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83252444,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83456975,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83363205,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82923771,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83674856,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83492842,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82880667,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83552321,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83364493,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83681480,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83578538,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83280399,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83717868,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83463705,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83542854,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83251640,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83592940,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82880197,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83401727,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83195780,2
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83527493,2
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83686525,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82999527,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83461193,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83624876,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83362942,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83596229,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83571958,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83761910,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2367407,Bugfix: Searchbar Component,bugfix,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83633130,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83560880,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83619380,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,82659045,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83737358,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83555727,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83539138,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83497263,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7043818,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83772998,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83589293,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83763450,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83743335,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83633428,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83457785,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83367673,1
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83633465,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83498537,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83525057,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83340444,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83015606,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83246497,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83507470,4
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83556772,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83564908,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83116845,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83738620,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83598936,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83601176,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83709434,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83361793,3
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83751826,5
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83536681,
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83578169,2
37714,Walmart Global Tech Talent Acquisition,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,screen,83694175,3
