company_id,company_name,interview_started_date,interview_id,scorecard_id,scorecard_title,section_position,section_title,section_field_position,section_field_title,section_field_type
83861,Vanguard,2025-12-04,7497713,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-04,7499599,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-04,7499637,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-04,7500180,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,0,Opening Questions,0,Tell me about yourself and why you think you are the best candidate,text
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),0,Code Quality,rating
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),5,System Design,rating
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),6,Technical Competency,select
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,2,Closing Questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,2,Closing Questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,2,Closing Questions,2,Would you recommend this candidate for the Technology Leadership Program or College to Corporate IT Internship program as applied for?,select
83861,Vanguard,2025-12-04,7500651,7766,TLP/IT C2C Vanguard App Engineer Scorecard,2,Closing Questions,3,What rotation role/department experience would you recommend if this candidate received an offer?,text
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,0,Opening Questions,0,Tell me about yourself and why you think you are the best candidate,text
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),0,Code Quality,rating
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),5,System Design,rating
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard exercise),6,Technical Competency,select
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,2,Closing Questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,2,Closing Questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,2,Closing Questions,2,Would you recommend this candidate for the Technology Leadership Program or College to Corporate IT Internship program as applied for?,select
83861,Vanguard,2025-12-04,7500654,7766,TLP/IT C2C Vanguard App Engineer Scorecard,2,Closing Questions,3,What rotation role/department experience would you recommend if this candidate received an offer?,text
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-04,7503197,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-04,7503288,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-04,7503422,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-05,7512590,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-08,7522732,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-09,7528990,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-09,7529010,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-09,7529227,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),1,Problem Solving,rating
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),2,Technical Communication,rating
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),3,Language Proficiency,rating
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),4,Conceptual Thinking,rating
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),5,System Design,rating
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),6,Technical Competency,select
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,2,Closing questions,0,"Tell me about a time when you had a difficult coding bug, how did you go about debugging it?",text
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,2,Closing questions,1,"Identify an emerging technology and describe how that technology could be leveraged/used. The application of the technology doesn’t necessarily need to be related to finance (ie. Collaboration tools, Build pipeline tools, etc).",text
83861,Vanguard,2025-12-09,7529287,7722,Vanguard App Engineer Scorecard,2,Closing questions,2,Would you recommend this candidate for the opportunity they're interviewing for?,select
83861,Vanguard,2025-12-09,7529300,7722,Vanguard App Engineer Scorecard,0,Opening Questions,0,Choose one of the question or ask your own to start the interview,select
83861,Vanguard,2025-12-09,7529300,7722,Vanguard App Engineer Scorecard,0,Opening Questions,1,What are your overall impressions of the candidate based on these questions?,text
83861,Vanguard,2025-12-09,7529300,7722,Vanguard App Engineer Scorecard,1,Technical Assessment (Coding/Whiteboard Exercise),0,Code Quality,rating
